run_id,timestamp,source,chord_length_mm,leading_edge_angle_deg,leading_edge_thickness_level,trailing_edge_angle_deg,trailing_edge_thickness_mm,te_upr_angle_deg,te_lwr_angle_deg,alpha_deg,velocidad_kmh,reynolds,CL,CD,CM,LD,status,error_detail
0033_20260714_102351,2026-07-14T10:23:51,sobol_ext_low,164.993589,7.080626,0.770735,160.072614,3.790875,7.093123,-7.397906,-12,290,899539,,,,,error_xfoil_no_converge,TE-real no converge a-12 v290
0033_20260714_102351,2026-07-14T10:23:51,sobol_ext_low,164.993589,7.080626,0.770735,160.072614,3.790875,7.093123,-7.397906,-14,290,899539,,,,,error_xfoil_no_converge,TE-real no converge a-14 v290
0016_20260712_224911,2026-07-12T22:49:11,sobol_ext_low,167.375354,5.78333,0.673977,164.247803,2.308479,10.340596,2.612558,0,110,346130,-0.3971,0.02512,0.1069,-15.80812101910828,ok,
0016_20260712_224911,2026-07-12T22:49:11,sobol_ext_low,167.375354,5.78333,0.673977,164.247803,2.308479,10.340596,2.612558,-2,110,346130,-0.6365,0.02406,0.106,-26.454696591853697,ok,
0016_20260712_224911,2026-07-12T22:49:11,sobol_ext_low,167.375354,5.78333,0.673977,164.247803,2.308479,10.340596,2.612558,-4,110,346130,-0.8661,0.02833,0.103,-30.571831980232968,ok,
0016_20260712_224911,2026-07-12T22:49:11,sobol_ext_low,167.375354,5.78333,0.673977,164.247803,2.308479,10.340596,2.612558,-6,110,346130,-1.0539,0.04603,0.094,-22.89593743210949,ok,
0016_20260712_224911,2026-07-12T22:49:11,sobol_ext_low,167.375354,5.78333,0.673977,164.247803,2.308479,10.340596,2.612558,-8,110,346130,-1.1835,0.06035,0.0831,-19.6106048053024,ok,
0016_20260712_224911,2026-07-12T22:49:11,sobol_ext_low,167.375354,5.78333,0.673977,164.247803,2.308479,10.340596,2.612558,-10,110,346130,-0.9053,0.12718,0.0947,-7.118257587671018,ok,
0016_20260712_224911,2026-07-12T22:49:11,sobol_ext_low,167.375354,5.78333,0.673977,164.247803,2.308479,10.340596,2.612558,0,180,566394,-0.4145,0.0199,0.1102,-20.829145728643216,ok,
0016_20260712_224911,2026-07-12T22:49:11,sobol_ext_low,167.375354,5.78333,0.673977,164.247803,2.308479,10.340596,2.612558,-2,180,566394,-0.6447,0.02107,0.1079,-30.59800664451828,ok,
0016_20260712_224911,2026-07-12T22:49:11,sobol_ext_low,167.375354,5.78333,0.673977,164.247803,2.308479,10.340596,2.612558,-4,180,566394,-0.8741,0.0232,0.1052,-37.67672413793104,ok,
0016_20260712_224911,2026-07-12T22:49:11,sobol_ext_low,167.375354,5.78333,0.673977,164.247803,2.308479,10.340596,2.612558,-6,180,566394,-1.0954,0.02899,0.1021,-37.78544325629528,ok,
0016_20260712_224911,2026-07-12T22:49:11,sobol_ext_low,167.375354,5.78333,0.673977,164.247803,2.308479,10.340596,2.612558,-8,180,566394,,,,,error_xfoil_no_converge,TE-real no converge a-8 v180
0016_20260712_224911,2026-07-12T22:49:11,sobol_ext_low,167.375354,5.78333,0.673977,164.247803,2.308479,10.340596,2.612558,-10,180,566394,,,,,error_xfoil_no_converge,TE-real no converge a-10 v180
0016_20260712_224911,2026-07-12T22:49:11,sobol_ext_low,167.375354,5.78333,0.673977,164.247803,2.308479,10.340596,2.612558,-12,180,566394,,,,,error_xfoil_no_converge,TE-real no converge a-12 v180
0016_20260712_224911,2026-07-12T22:49:11,sobol_ext_low,167.375354,5.78333,0.673977,164.247803,2.308479,10.340596,2.612558,0,290,912524,-0.4256,0.01688,0.1123,-25.213270142180093,ok,
0016_20260712_224911,2026-07-12T22:49:11,sobol_ext_low,167.375354,5.78333,0.673977,164.247803,2.308479,10.340596,2.612558,-2,290,912524,-0.6552,0.01741,0.1099,-37.63354394026422,ok,
0016_20260712_224911,2026-07-12T22:49:11,sobol_ext_low,167.375354,5.78333,0.673977,164.247803,2.308479,10.340596,2.612558,-4,290,912524,-0.8833,0.01903,0.1071,-46.41618497109827,ok,
0016_20260712_224911,2026-07-12T22:49:11,sobol_ext_low,167.375354,5.78333,0.673977,164.247803,2.308479,10.340596,2.612558,-6,290,912524,-1.1044,0.02291,0.1034,-48.20602357049324,ok,
0016_20260712_224911,2026-07-12T22:49:11,sobol_ext_low,167.375354,5.78333,0.673977,164.247803,2.308479,10.340596,2.612558,-8,290,912524,,,,,error_xfoil_no_converge,TE-real no converge a-8 v290
0016_20260712_224911,2026-07-12T22:49:11,sobol_ext_low,167.375354,5.78333,0.673977,164.247803,2.308479,10.340596,2.612558,-10,290,912524,,,,,error_xfoil_no_converge,TE-real no converge a-10 v290
0016_20260712_224911,2026-07-12T22:49:11,sobol_ext_low,167.375354,5.78333,0.673977,164.247803,2.308479,10.340596,2.612558,-12,290,912524,,,,,error_xfoil_no_converge,TE-real no converge a-12 v290
0016_20260712_224911,2026-07-12T22:49:11,sobol_ext_low,167.375354,5.78333,0.673977,164.247803,2.308479,10.340596,2.612558,-14,290,912524,,,,,error_xfoil_no_converge,TE-real no converge a-14 v290
0009_20260713_153957,2026-07-13T15:39:57,sobol_ext_low,170.697127,9.851361,0.220755,166.280339,3.304293,6.87704,-5.849945,0,110,352999,,,,,error_xfoil_no_converge,TE-real no converge a0 v110
0009_20260713_153957,2026-07-13T15:39:57,sobol_ext_low,170.697127,9.851361,0.220755,166.280339,3.304293,6.87704,-5.849945,-2,110,352999,-0.7882,0.02379,0.156,-33.13156788566625,ok,
0009_20260713_153957,2026-07-13T15:39:57,sobol_ext_low,170.697127,9.851361,0.220755,166.280339,3.304293,6.87704,-5.849945,-4,110,352999,,,,,error_xfoil_no_converge,TE-real no converge a-4 v110
0009_20260713_153957,2026-07-13T15:39:57,sobol_ext_low,170.697127,9.851361,0.220755,166.280339,3.304293,6.87704,-5.849945,-6,110,352999,-1.2301,0.04405,0.1471,-27.92508513053349,ok,
0009_20260713_153957,2026-07-13T15:39:57,sobol_ext_low,170.697127,9.851361,0.220755,166.280339,3.304293,6.87704,-5.849945,-8,110,352999,,,,,error_xfoil_no_converge,TE-real no converge a-8 v110
0009_20260713_153957,2026-07-13T15:39:57,sobol_ext_low,170.697127,9.851361,0.220755,166.280339,3.304293,6.87704,-5.849945,-10,110,352999,,,,,error_xfoil_no_converge,TE-real no converge a-10 v110
0009_20260713_153957,2026-07-13T15:39:57,sobol_ext_low,170.697127,9.851361,0.220755,166.280339,3.304293,6.87704,-5.849945,0,180,577635,,,,,error_xfoil_no_converge,TE-real no converge a0 v180
0009_20260713_153957,2026-07-13T15:39:57,sobol_ext_low,170.697127,9.851361,0.220755,166.280339,3.304293,6.87704,-5.849945,-2,180,577635,,,,,error_xfoil_no_converge,TE-real no converge a-2 v180
0009_20260713_153957,2026-07-13T15:39:57,sobol_ext_low,170.697127,9.851361,0.220755,166.280339,3.304293,6.87704,-5.849945,-4,180,577635,,,,,error_xfoil_no_converge,TE-real no converge a-4 v180
0009_20260713_153957,2026-07-13T15:39:57,sobol_ext_low,170.697127,9.851361,0.220755,166.280339,3.304293,6.87704,-5.849945,-6,180,577635,,,,,error_xfoil_no_converge,TE-real no converge a-6 v180
0009_20260713_153957,2026-07-13T15:39:57,sobol_ext_low,170.697127,9.851361,0.220755,166.280339,3.304293,6.87704,-5.849945,-8,180,577635,-1.3957,0.04976,0.1393,-28.048633440514468,ok,
0009_20260713_153957,2026-07-13T15:39:57,sobol_ext_low,170.697127,9.851361,0.220755,166.280339,3.304293,6.87704,-5.849945,-10,180,577635,-1.4267,0.07118,0.1107,-20.04355155942681,ok,
0009_20260713_153957,2026-07-13T15:39:57,sobol_ext_low,170.697127,9.851361,0.220755,166.280339,3.304293,6.87704,-5.849945,-12,180,577635,-0.928,0.12463,0.0755,-7.44604027922651,ok,
0009_20260713_153957,2026-07-13T15:39:57,sobol_ext_low,170.697127,9.851361,0.220755,166.280339,3.304293,6.87704,-5.849945,0,290,930635,-0.6063,0.01858,0.1665,-32.631862217438105,ok,
0009_20260713_153957,2026-07-13T15:39:57,sobol_ext_low,170.697127,9.851361,0.220755,166.280339,3.304293,6.87704,-5.849945,-2,290,930635,-0.8195,0.01783,0.1627,-45.96186203028604,ok,
0009_20260713_153957,2026-07-13T15:39:57,sobol_ext_low,170.697127,9.851361,0.220755,166.280339,3.304293,6.87704,-5.849945,-4,290,930635,-1.0365,0.02159,0.1596,-48.00833719314497,ok,
0009_20260713_153957,2026-07-13T15:39:57,sobol_ext_low,170.697127,9.851361,0.220755,166.280339,3.304293,6.87704,-5.849945,-6,290,930635,-1.2532,0.02711,0.156,-46.22648469199558,ok,
0009_20260713_153957,2026-07-13T15:39:57,sobol_ext_low,170.697127,9.851361,0.220755,166.280339,3.304293,6.87704,-5.849945,-8,290,930635,,,,,error_xfoil_no_converge,TE-real no converge a-8 v290
0009_20260713_153957,2026-07-13T15:39:57,sobol_ext_low,170.697127,9.851361,0.220755,166.280339,3.304293,6.87704,-5.849945,-10,290,930635,,,,,error_xfoil_no_converge,TE-real no converge a-10 v290
0009_20260713_153957,2026-07-13T15:39:57,sobol_ext_low,170.697127,9.851361,0.220755,166.280339,3.304293,6.87704,-5.849945,-12,290,930635,,,,,error_xfoil_no_converge,TE-real no converge a-12 v290
0009_20260713_153957,2026-07-13T15:39:57,sobol_ext_low,170.697127,9.851361,0.220755,166.280339,3.304293,6.87704,-5.849945,-14,290,930635,,,,,error_xfoil_no_converge,TE-real no converge a-14 v290
0025_20260713_234412,2026-07-13T23:44:12,sobol_ext_low,173.305227,8.081726,0.276181,159.638221,1.721547,8.253971,0.06191,0,110,358393,,,,,error_xfoil_no_converge,TE-real no converge a0 v110
0025_20260713_234412,2026-07-13T23:44:12,sobol_ext_low,173.305227,8.081726,0.276181,159.638221,1.721547,8.253971,0.06191,-2,110,358393,-0.87,0.02438,0.1772,-35.68498769483183,ok,
0025_20260713_234412,2026-07-13T23:44:12,sobol_ext_low,173.305227,8.081726,0.276181,159.638221,1.721547,8.253971,0.06191,-4,110,358393,-1.118,0.0358,0.1756,-31.229050279329613,ok,
0025_20260713_234412,2026-07-13T23:44:12,sobol_ext_low,173.305227,8.081726,0.276181,159.638221,1.721547,8.253971,0.06191,-6,110,358393,-1.2947,0.04606,0.1659,-28.10898827616153,ok,
0025_20260713_234412,2026-07-13T23:44:12,sobol_ext_low,173.305227,8.081726,0.276181,159.638221,1.721547,8.253971,0.06191,-8,110,358393,-1.3779,0.06559,0.1424,-21.00777557554505,ok,
0025_20260713_234412,2026-07-13T23:44:12,sobol_ext_low,173.305227,8.081726,0.276181,159.638221,1.721547,8.253971,0.06191,-10,110,358393,-1.2602,0.09515,0.1074,-13.244351024697846,ok,
0025_20260713_234412,2026-07-13T23:44:12,sobol_ext_low,173.305227,8.081726,0.276181,159.638221,1.721547,8.253971,0.06191,0,180,586461,-0.6553,0.02036,0.1822,-32.18565815324165,ok,
0025_20260713_234412,2026-07-13T23:44:12,sobol_ext_low,173.305227,8.081726,0.276181,159.638221,1.721547,8.253971,0.06191,-2,180,586461,-0.8809,0.02085,0.1798,-42.24940047961631,ok,
0025_20260713_234412,2026-07-13T23:44:12,sobol_ext_low,173.305227,8.081726,0.276181,159.638221,1.721547,8.253971,0.06191,-4,180,586461,,,,,error_xfoil_no_converge,TE-real no converge a-4 v180
0025_20260713_234412,2026-07-13T23:44:12,sobol_ext_low,173.305227,8.081726,0.276181,159.638221,1.721547,8.253971,0.06191,-6,180,586461,,,,,error_xfoil_no_converge,TE-real no converge a-6 v180
0025_20260713_234412,2026-07-13T23:44:12,sobol_ext_low,173.305227,8.081726,0.276181,159.638221,1.721547,8.253971,0.06191,-8,180,586461,,,,,error_xfoil_no_converge,TE-real no converge a-8 v180
0025_20260713_234412,2026-07-13T23:44:12,sobol_ext_low,173.305227,8.081726,0.276181,159.638221,1.721547,8.253971,0.06191,-10,180,586461,,,,,error_xfoil_no_converge,TE-real no converge a-10 v180
0025_20260713_234412,2026-07-13T23:44:12,sobol_ext_low,173.305227,8.081726,0.276181,159.638221,1.721547,8.253971,0.06191,-12,180,586461,,,,,error_xfoil_no_converge,TE-real no converge a-12 v180
0025_20260713_234412,2026-07-13T23:44:12,sobol_ext_low,173.305227,8.081726,0.276181,159.638221,1.721547,8.253971,0.06191,0,290,944854,-0.6813,0.01669,0.1877,-40.82085080886759,ok,
0025_20260713_234412,2026-07-13T23:44:12,sobol_ext_low,173.305227,8.081726,0.276181,159.638221,1.721547,8.253971,0.06191,-2,290,944854,-0.8949,0.01775,0.183,-50.41690140845071,ok,
0025_20260713_234412,2026-07-13T23:44:12,sobol_ext_low,173.305227,8.081726,0.276181,159.638221,1.721547,8.253971,0.06191,-4,290,944854,-1.1158,0.02155,0.1798,-51.77726218097448,ok,
0025_20260713_234412,2026-07-13T23:44:12,sobol_ext_low,173.305227,8.081726,0.276181,159.638221,1.721547,8.253971,0.06191,-6,290,944854,-1.3309,0.026,0.176,-51.18846153846154,ok,
0025_20260713_234412,2026-07-13T23:44:12,sobol_ext_low,173.305227,8.081726,0.276181,159.638221,1.721547,8.253971,0.06191,-8,290,944854,,,,,error_xfoil_no_converge,TE-real no converge a-8 v290
0025_20260713_234412,2026-07-13T23:44:12,sobol_ext_low,173.305227,8.081726,0.276181,159.638221,1.721547,8.253971,0.06191,-10,290,944854,,,,,error_xfoil_no_converge,TE-real no converge a-10 v290
0025_20260713_234412,2026-07-13T23:44:12,sobol_ext_low,173.305227,8.081726,0.276181,159.638221,1.721547,8.253971,0.06191,-12,290,944854,,,,,error_xfoil_no_converge,TE-real no converge a-12 v290
0025_20260713_234412,2026-07-13T23:44:12,sobol_ext_low,173.305227,8.081726,0.276181,159.638221,1.721547,8.253971,0.06191,-14,290,944854,,,,,error_xfoil_no_converge,TE-real no converge a-14 v290
0006_20260713_153820,2026-07-13T15:38:20,sobol_ext_low,176.527537,3.651753,0.710758,166.499977,3.155224,13.116253,2.001661,0,110,365057,,,,,error_xfoil_no_converge,TE-real no converge a0 v110
0006_20260713_153820,2026-07-13T15:38:20,sobol_ext_low,176.527537,3.651753,0.710758,166.499977,3.155224,13.116253,2.001661,-2,110,365057,-0.5011,0.02384,0.0701,-21.019295302013425,ok,
0006_20260713_153820,2026-07-13T15:38:20,sobol_ext_low,176.527537,3.651753,0.710758,166.499977,3.155224,13.116253,2.001661,-4,110,365057,-0.7289,0.02924,0.0677,-24.928180574555405,ok,
0006_20260713_153820,2026-07-13T15:38:20,sobol_ext_low,176.527537,3.651753,0.710758,166.499977,3.155224,13.116253,2.001661,-6,110,365057,,,,,error_xfoil_no_converge,TE-real no converge a-6 v110
0006_20260713_153820,2026-07-13T15:38:20,sobol_ext_low,176.527537,3.651753,0.710758,166.499977,3.155224,13.116253,2.001661,-8,110,365057,,,,,error_xfoil_no_converge,TE-real no converge a-8 v110
0006_20260713_153820,2026-07-13T15:38:20,sobol_ext_low,176.527537,3.651753,0.710758,166.499977,3.155224,13.116253,2.001661,-10,110,365057,,,,,error_xfoil_no_converge,TE-real no converge a-10 v110
0006_20260713_153820,2026-07-13T15:38:20,sobol_ext_low,176.527537,3.651753,0.710758,166.499977,3.155224,13.116253,2.001661,0,180,597365,-0.275,0.01956,0.0734,-14.059304703476483,ok,
0006_20260713_153820,2026-07-13T15:38:20,sobol_ext_low,176.527537,3.651753,0.710758,166.499977,3.155224,13.116253,2.001661,-2,180,597365,-0.5067,0.02011,0.0713,-25.19641969169568,ok,
0006_20260713_153820,2026-07-13T15:38:20,sobol_ext_low,176.527537,3.651753,0.710758,166.499977,3.155224,13.116253,2.001661,-4,180,597365,-0.7369,0.02276,0.0692,-32.376977152899826,ok,
0006_20260713_153820,2026-07-13T15:38:20,sobol_ext_low,176.527537,3.651753,0.710758,166.499977,3.155224,13.116253,2.001661,-6,180,597365,-0.9541,0.02936,0.0656,-32.49659400544959,ok,
0006_20260713_153820,2026-07-13T15:38:20,sobol_ext_low,176.527537,3.651753,0.710758,166.499977,3.155224,13.116253,2.001661,-8,180,597365,-1.091,0.04774,0.0537,-22.85295349811479,ok,
0006_20260713_153820,2026-07-13T15:38:20,sobol_ext_low,176.527537,3.651753,0.710758,166.499977,3.155224,13.116253,2.001661,-10,180,597365,,,,,error_xfoil_no_converge,TE-real no converge a-10 v180
0006_20260713_153820,2026-07-13T15:38:20,sobol_ext_low,176.527537,3.651753,0.710758,166.499977,3.155224,13.116253,2.001661,-12,180,597365,,,,,error_xfoil_no_converge,TE-real no converge a-12 v180
0006_20260713_153820,2026-07-13T15:38:20,sobol_ext_low,176.527537,3.651753,0.710758,166.499977,3.155224,13.116253,2.001661,0,290,962422,-0.2805,0.01662,0.0746,-16.877256317689532,ok,
0006_20260713_153820,2026-07-13T15:38:20,sobol_ext_low,176.527537,3.651753,0.710758,166.499977,3.155224,13.116253,2.001661,-2,290,962422,-0.5138,0.01715,0.0727,-29.959183673469397,ok,
0006_20260713_153820,2026-07-13T15:38:20,sobol_ext_low,176.527537,3.651753,0.710758,166.499977,3.155224,13.116253,2.001661,-4,290,962422,-0.7433,0.01951,0.0707,-38.09841107124552,ok,
0006_20260713_153820,2026-07-13T15:38:20,sobol_ext_low,176.527537,3.651753,0.710758,166.499977,3.155224,13.116253,2.001661,-6,290,962422,-0.969,0.02197,0.0678,-44.10559854346837,ok,
0006_20260713_153820,2026-07-13T15:38:20,sobol_ext_low,176.527537,3.651753,0.710758,166.499977,3.155224,13.116253,2.001661,-8,290,962422,-1.1798,0.02452,0.0637,-48.115823817292,ok,
0006_20260713_153820,2026-07-13T15:38:20,sobol_ext_low,176.527537,3.651753,0.710758,166.499977,3.155224,13.116253,2.001661,-10,290,962422,-1.3627,0.0318,0.0557,-42.85220125786164,ok,
0006_20260713_153820,2026-07-13T15:38:20,sobol_ext_low,176.527537,3.651753,0.710758,166.499977,3.155224,13.116253,2.001661,-12,290,962422,-1.5296,0.03693,0.0461,-41.418900622799896,ok,
0006_20260713_153820,2026-07-13T15:38:20,sobol_ext_low,176.527537,3.651753,0.710758,166.499977,3.155224,13.116253,2.001661,-14,290,962422,,,,,error_xfoil_no_converge,TE-real no converge a-14 v290
0038_20260714_102650,2026-07-14T10:26:50,sobol_ext_low,178.745363,4.477291,0.696216,160.781137,1.545292,10.91499,-1.998697,0,110,369643,-0.494,0.02875,0.1469,-17.182608695652174,ok,
0038_20260714_102650,2026-07-14T10:26:50,sobol_ext_low,178.745363,4.477291,0.696216,160.781137,1.545292,10.91499,-1.998697,-2,110,369643,-0.7596,0.02509,0.1512,-30.275009964129136,ok,
0038_20260714_102650,2026-07-14T10:26:50,sobol_ext_low,178.745363,4.477291,0.696216,160.781137,1.545292,10.91499,-1.998697,-4,110,369643,-0.9946,0.03257,0.1496,-30.53730426773104,ok,
0038_20260714_102650,2026-07-14T10:26:50,sobol_ext_low,178.745363,4.477291,0.696216,160.781137,1.545292,10.91499,-1.998697,-6,110,369643,-1.1079,0.03998,0.1248,-27.71135567783892,ok,
0038_20260714_102650,2026-07-14T10:26:50,sobol_ext_low,178.745363,4.477291,0.696216,160.781137,1.545292,10.91499,-1.998697,-8,110,369643,,,,,error_xfoil_no_converge,TE-real no converge a-8 v110
0038_20260714_102650,2026-07-14T10:26:50,sobol_ext_low,178.745363,4.477291,0.696216,160.781137,1.545292,10.91499,-1.998697,-10,110,369643,-0.8511,0.11143,0.0804,-7.637979000269227,ok,
0038_20260714_102650,2026-07-14T10:26:50,sobol_ext_low,178.745363,4.477291,0.696216,160.781137,1.545292,10.91499,-1.998697,0,180,604870,-0.5349,0.01997,0.1547,-26.785177766649976,ok,
0038_20260714_102650,2026-07-14T10:26:50,sobol_ext_low,178.745363,4.477291,0.696216,160.781137,1.545292,10.91499,-1.998697,-2,180,604870,-0.7676,0.02156,0.1536,-35.60296846011131,ok,
0038_20260714_102650,2026-07-14T10:26:50,sobol_ext_low,178.745363,4.477291,0.696216,160.781137,1.545292,10.91499,-1.998697,-4,180,604870,-0.9976,0.0247,0.1512,-40.388663967611336,ok,
0038_20260714_102650,2026-07-14T10:26:50,sobol_ext_low,178.745363,4.477291,0.696216,160.781137,1.545292,10.91499,-1.998697,-6,180,604870,-1.2143,0.03146,0.1474,-38.59821996185632,ok,
0038_20260714_102650,2026-07-14T10:26:50,sobol_ext_low,178.745363,4.477291,0.696216,160.781137,1.545292,10.91499,-1.998697,-8,180,604870,,,,,error_xfoil_no_converge,TE-real no converge a-8 v180
0038_20260714_102650,2026-07-14T10:26:50,sobol_ext_low,178.745363,4.477291,0.696216,160.781137,1.545292,10.91499,-1.998697,-10,180,604870,-1.2596,0.07517,0.0907,-16.756684847678596,ok,
0038_20260714_102650,2026-07-14T10:26:50,sobol_ext_low,178.745363,4.477291,0.696216,160.781137,1.545292,10.91499,-1.998697,-12,180,604870,-1.049,0.12859,0.0991,-8.157710552920133,ok,
0038_20260714_102650,2026-07-14T10:26:50,sobol_ext_low,178.745363,4.477291,0.696216,160.781137,1.545292,10.91499,-1.998697,0,290,974513,-0.5567,0.01659,0.1595,-33.55635925256178,ok,
0038_20260714_102650,2026-07-14T10:26:50,sobol_ext_low,178.745363,4.477291,0.696216,160.781137,1.545292,10.91499,-1.998697,-2,290,974513,-0.7749,0.01793,0.1551,-43.218070273284994,ok,
0038_20260714_102650,2026-07-14T10:26:50,sobol_ext_low,178.745363,4.477291,0.696216,160.781137,1.545292,10.91499,-1.998697,-4,290,974513,-0.9972,0.02003,0.1513,-49.78532201697454,ok,
0038_20260714_102650,2026-07-14T10:26:50,sobol_ext_low,178.745363,4.477291,0.696216,160.781137,1.545292,10.91499,-1.998697,-6,290,974513,-1.2186,0.02411,0.1479,-50.54334301119867,ok,
0038_20260714_102650,2026-07-14T10:26:50,sobol_ext_low,178.745363,4.477291,0.696216,160.781137,1.545292,10.91499,-1.998697,-8,290,974513,,,,,error_xfoil_no_converge,TE-real no converge a-8 v290
0038_20260714_102650,2026-07-14T10:26:50,sobol_ext_low,178.745363,4.477291,0.696216,160.781137,1.545292,10.91499,-1.998697,-10,290,974513,,,,,error_xfoil_no_converge,TE-real no converge a-10 v290
0038_20260714_102650,2026-07-14T10:26:50,sobol_ext_low,178.745363,4.477291,0.696216,160.781137,1.545292,10.91499,-1.998697,-12,290,974513,-1.676,0.04338,0.106,-38.63531581373905,ok,
0038_20260714_102650,2026-07-14T10:26:50,sobol_ext_low,178.745363,4.477291,0.696216,160.781137,1.545292,10.91499,-1.998697,-14,290,974513,-1.6976,0.05287,0.0775,-32.108946472479666,ok,
0031_20260713_234747,2026-07-13T23:47:47,sobol_ext_low,181.884551,8.67436,0.721724,163.122012,1.398124,7.188747,-2.20821,0,110,376135,,,,,error_xfoil_no_converge,TE-real no converge a0 v110
0031_20260713_234747,2026-07-13T23:47:47,sobol_ext_low,181.884551,8.67436,0.721724,163.122012,1.398124,7.188747,-2.20821,-2,110,376135,-0.7845,0.02385,0.1517,-32.893081761006286,ok,
0031_20260713_234747,2026-07-13T23:47:47,sobol_ext_low,181.884551,8.67436,0.721724,163.122012,1.398124,7.188747,-2.20821,-4,110,376135,-1.0172,0.02674,0.1499,-38.04038893044129,ok,
0031_20260713_234747,2026-07-13T23:47:47,sobol_ext_low,181.884551,8.67436,0.721724,163.122012,1.398124,7.188747,-2.20821,-6,110,376135,-1.2378,0.03423,0.1463,-36.161262050832605,ok,
0031_20260713_234747,2026-07-13T23:47:47,sobol_ext_low,181.884551,8.67436,0.721724,163.122012,1.398124,7.188747,-2.20821,-8,110,376135,,,,,error_xfoil_no_converge,TE-real no converge a-8 v110
0031_20260713_234747,2026-07-13T23:47:47,sobol_ext_low,181.884551,8.67436,0.721724,163.122012,1.398124,7.188747,-2.20821,-10,110,376135,,,,,error_xfoil_no_converge,TE-real no converge a-10 v110
0031_20260713_234747,2026-07-13T23:47:47,sobol_ext_low,181.884551,8.67436,0.721724,163.122012,1.398124,7.188747,-2.20821,0,180,615493,-0.5845,0.01978,0.1596,-29.55005055611729,ok,
0031_20260713_234747,2026-07-13T23:47:47,sobol_ext_low,181.884551,8.67436,0.721724,163.122012,1.398124,7.188747,-2.20821,-2,180,615493,-0.8011,0.02027,0.1551,-39.52146028613715,ok,
0031_20260713_234747,2026-07-13T23:47:47,sobol_ext_low,181.884551,8.67436,0.721724,163.122012,1.398124,7.188747,-2.20821,-4,180,615493,-1.0234,0.02268,0.1513,-45.12345679012346,ok,
0031_20260713_234747,2026-07-13T23:47:47,sobol_ext_low,181.884551,8.67436,0.721724,163.122012,1.398124,7.188747,-2.20821,-6,180,615493,-1.2427,0.02646,0.1473,-46.96523053665911,ok,
